/vision/u/eprakash/shanghai_anomaly/training/videos/13_003.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_059.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_035.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_025.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_025.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_049.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_059.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/12_014.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_022.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/12_013.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/13_004.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_032.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_022.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_040.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/06_012.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_050.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/03_005.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_050.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/02_012.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/07_005.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_081.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_057.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/02_015.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/07_002.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_047.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/06_015.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_057.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/03_002.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_062.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/04_009.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/10_006.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/06_020.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_062.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_019.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/10_001.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/06_027.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_065.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_065.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_019.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_009.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/09_010.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_017.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/06_029.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_017.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_007.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_010.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/04_007.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/10_008.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_010.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_001.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_011.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_001.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/09_006.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/04_016.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_006.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/09_001.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/04_011.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_006.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_016.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/11_009.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/10_010.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_008.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_008.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_018.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/11_007.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_074.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_073.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/09_008.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/04_018.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/02_004.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_046.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_046.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/06_004.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_041.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/06_003.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/02_003.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_041.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/12_002.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_033.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_023.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_033.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_024.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_034.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_048.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/12_005.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_048.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_034.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_011.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_001.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/04_006.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_011.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/10_009.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/04_001.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_016.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/06_028.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_016.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_006.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_018.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_064.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/06_026.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_064.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_018.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_008.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_063.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/11_010.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/04_008.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/10_007.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_063.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/06_021.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/02_014.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_056.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/07_003.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_046.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_056.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/06_014.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/03_003.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_041.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_051.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/06_013.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/03_004.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/02_013.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_051.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/07_004.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_080.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_023.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/12_012.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/13_005.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_033.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_023.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_058.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/13_002.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_034.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_024.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_024.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_048.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_058.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/12_015.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/08_025.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/05_035.avi 0 -1
/vision/u/eprakash/shanghai_anomaly/training/videos/01_049.avi 0 -1
